ident_a,ident_b,gse,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
BAFF-R,CD28,gse_bp,GO:0048002,antigen processing and presentation of peptide antigen,16,0.569972927752394,1.76660880627491,0.0131926121372032,0.0131926121372032,0.201360922094154,11,"tags=44%, list=22%, signal=50%",HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_bp,GO:0051173,positive regulation of nitrogen compound metabolic process,9,0.648165160545475,1.6960256850066,0.0140252454417952,0.0140252454417952,0.20909117439543,17,"tags=78%, list=34%, signal=63%",STAT1/CD74/IRF1/BIRC3/LTB/TNFSF10/CCL5
BAFF-R,CD28,gse_bp,GO:0009893,positive regulation of metabolic process,11,0.61712376806372,1.70783892336454,0.0148247978436658,0.0148247978436658,0.215974852905618,17,"tags=73%, list=34%, signal=62%",STAT1/CD74/IRF1/BIRC3/LTB/TNFSF10/IL7R/CCL5
BAFF-R,CD28,gse_bp,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,8,-0.571428571428571,-1.71456788832089,0.0164473684210526,0.0164473684210526,0.215974852905618,27,"tags=100%, list=54%, signal=55%",B2M/TAP1/HLA-C/PSME1/HLA-B/PSME2/HLA-F
BAFF-R,CD28,gse_bp,GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",8,-0.571428571428571,-1.71456788832089,0.0164473684210526,0.0164473684210526,0.215974852905618,27,"tags=100%, list=54%, signal=55%",B2M/TAP1/HLA-C/PSME1/HLA-B/PSME2/HLA-F
BAFF-R,CD28,gse_bp,GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,8,-0.571428571428571,-1.71456788832089,0.0164473684210526,0.0164473684210526,0.215974852905618,27,"tags=100%, list=54%, signal=55%",B2M/TAP1/HLA-C/PSME1/HLA-B/PSME2/HLA-F
BAFF-R,CD28,gse_bp,GO:0009891,positive regulation of biosynthetic process,5,0.733333333333333,1.62832846949452,0.0168453292496172,0.0168453292496172,0.215974852905618,17,"tags=100%, list=34%, signal=73%",STAT1/CD74/IRF1/LTB/CCL5
BAFF-R,CD28,gse_bp,GO:0010557,positive regulation of macromolecule biosynthetic process,5,0.733333333333333,1.62832846949452,0.0168453292496172,0.0168453292496172,0.215974852905618,17,"tags=100%, list=34%, signal=73%",STAT1/CD74/IRF1/LTB/CCL5
BAFF-R,CD28,gse_bp,GO:0031328,positive regulation of cellular biosynthetic process,5,0.733333333333333,1.62832846949452,0.0168453292496172,0.0168453292496172,0.215974852905618,17,"tags=100%, list=34%, signal=73%",STAT1/CD74/IRF1/LTB/CCL5
BAFF-R,CD28,gse_bp,GO:0007249,I-kappaB kinase/NF-kappaB signaling,4,0.760869565217391,1.56087567508122,0.0190476190476191,0.0190476190476191,0.234817813765182,15,"tags=100%, list=30%, signal=76%",STAT1/CD74/BIRC3/TNFSF10
BAFF-R,CD28,gse_bp,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,4,0.760869565217391,1.56087567508122,0.0190476190476191,0.0190476190476191,0.234817813765182,15,"tags=100%, list=30%, signal=76%",STAT1/CD74/BIRC3/TNFSF10
BAFF-R,CD28,gse_bp,GO:0007166,cell surface receptor signaling pathway,29,0.518703672672644,1.6995618627663,0.0198265179677819,0.0198265179677819,0.239808330533847,17,"tags=48%, list=34%, signal=76%",STAT1/HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/IRF1/HLA-DRB5/HLA-DQB1/BIRC3/LTB/TNFSF10/IL7R/CCL5
BAFF-R,CD28,gse_bp,GO:0006950,response to stress,30,0.535902705540295,1.750206130649,0.0202380952380952,0.0202380952380952,0.240253411306043,11,"tags=37%, list=22%, signal=72%",STAT1/HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/GBP5/IRF1/GBP4/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_bp,GO:0048584,positive regulation of response to stimulus,26,0.513510511769628,1.69581657928401,0.0206812652068127,0.0206812652068127,0.241050536094716,17,"tags=50%, list=34%, signal=69%",HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/GBP5/IRF1/HLA-DRB5/HLA-DQB1/BIRC3/TNFSF10/IL7R/CCL5
BAFF-R,CD28,gse_bp,GO:0045637,regulation of myeloid cell differentiation,3,0.832570082133121,1.55980259458498,0.0229885057471264,0.0229885057471264,0.263157894736842,4,"tags=67%, list=8%, signal=65%",STAT1/CD74
BAFF-R,CD28,gse_bp,GO:0010628,positive regulation of gene expression,5,0.733333333333333,1.57873952673056,0.0235478806907378,0.0235478806907378,0.2648321207878,17,"tags=100%, list=34%, signal=73%",STAT1/CD74/IRF1/IL7R/CCL5
BAFF-R,CD28,gse_bp,GO:0070887,cellular response to chemical stimulus,31,0.531014791019411,1.70665663962679,0.0257352941176471,0.0257352941176471,0.284442724458204,14,"tags=42%, list=28%, signal=79%",STAT1/HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/GBP5/IRF1/GBP4/HLA-DRB5/HLA-DQB1/BIRC3/LTB
BAFF-R,CD28,gse_bp,GO:0006996,organelle organization,8,-0.541849968192686,-1.66059042509486,0.0311418685121107,0.0311418685121107,0.33836570783007,9,"tags=50%, list=18%, signal=49%",CORO1B/BNIP3/GZMB/HILPDA
BAFF-R,CD28,gse_bp,GO:0001819,positive regulation of cytokine production,13,0.5507073562485,1.60443371837659,0.0332446808510638,0.0332446808510638,0.355193169092945,14,"tags=62%, list=28%, signal=60%",STAT1/CD74/HLA-DPB1/HLA-DPA1/GBP5/IRF1/BIRC3/LTB
BAFF-R,CD28,gse_bp,GO:0010942,positive regulation of cell death,6,-0.585861006205903,-1.61084254042931,0.0377358490566038,0.0377358490566038,0.395055597683486,8,"tags=67%, list=16%, signal=64%",BNIP3/DDIT4/LTA/GZMB
BAFF-R,CD28,gse_bp,GO:0030099,myeloid cell differentiation,4,0.74701509527569,1.53718467006734,0.0384615384615385,0.0384615384615385,0.395055597683486,4,"tags=50%, list=8%, signal=50%",STAT1/CD74
BAFF-R,CD28,gse_bp,GO:0031325,positive regulation of cellular metabolic process,10,0.584977521422531,1.58024245507067,0.0399449035812672,0.0399449035812672,0.395055597683486,17,"tags=70%, list=34%, signal=58%",STAT1/CD74/IRF1/BIRC3/LTB/TNFSF10/CCL5
BAFF-R,CD28,gse_bp,GO:0016032,viral process,9,0.590761168658065,1.58190307772127,0.0406732117812062,0.0406732117812062,0.395055597683486,4,"tags=33%, list=8%, signal=37%",STAT1/HLA-DRA/CD74
BAFF-R,CD28,gse_bp,GO:0044403,symbiont process,9,0.590761168658065,1.58190307772127,0.0406732117812062,0.0406732117812062,0.395055597683486,4,"tags=33%, list=8%, signal=37%",STAT1/HLA-DRA/CD74
BAFF-R,CD28,gse_bp,GO:0044419,interspecies interaction between organisms,9,0.590761168658065,1.58190307772127,0.0406732117812062,0.0406732117812062,0.395055597683486,4,"tags=33%, list=8%, signal=37%",STAT1/HLA-DRA/CD74
BAFF-R,CD28,gse_bp,GO:0043903,"regulation of symbiosis, encompassing mutualism through parasitism",3,0.789804464231,1.48578303488945,0.042483660130719,0.042483660130719,0.399152470548352,4,"tags=67%, list=8%, signal=65%",STAT1/CD74
BAFF-R,CD28,gse_bp,GO:0050792,regulation of viral process,3,0.789804464231,1.48578303488945,0.042483660130719,0.042483660130719,0.399152470548352,4,"tags=67%, list=8%, signal=65%",STAT1/CD74
BAFF-R,CD28,gse_bp,GO:1902533,positive regulation of intracellular signal transduction,6,0.646999969985439,1.51035685537766,0.042962962962963,0.042962962962963,0.399152470548352,17,"tags=83%, list=34%, signal=62%",CD74/BIRC3/TNFSF10/IL7R/CCL5
BAFF-R,CD28,gse_bp,GO:0051716,cellular response to stimulus,37,0.508325928590964,1.54746894806589,0.0492004920049201,0.0492004920049201,0.410367482492239,17,"tags=43%, list=34%, signal=110%",STAT1/HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/GBP5/IRF1/GBP4/HLA-DRB5/HLA-DQB1/BIRC3/LTB/TNFSF10/IL7R/CCL5
BAFF-R,CD28,gse_bp,GO:0048583,regulation of response to stimulus,31,0.473467114611377,1.53814204016385,0.0492788461538462,0.0492788461538462,0.410367482492239,17,"tags=45%, list=34%, signal=78%",STAT1/HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/GBP5/IRF1/HLA-DRB5/HLA-DQB1/BIRC3/TNFSF10/IL7R/CCL5
BAFF-R,CD28,gse_kegg,hsa05164,Influenza A,10,0.749960350376578,2.03172973122808,0.00139082058414465,0.00139082058414465,0.00353910713382881,17,"tags=90%, list=34%, signal=74%",STAT1/HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1/TNFSF10/CCL5
BAFF-R,CD28,gse_kegg,hsa05140,Leishmaniasis,9,0.808534056041678,2.1115309069789,0.00140056022408964,0.00140056022408964,0.00353910713382881,11,"tags=78%, list=22%, signal=74%",STAT1/HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa05145,Toxoplasmosis,9,0.825259923364619,2.15521142424903,0.00140056022408964,0.00140056022408964,0.00353910713382881,13,"tags=89%, list=26%, signal=80%",STAT1/HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1/BIRC3
BAFF-R,CD28,gse_kegg,hsa05152,Tuberculosis,9,0.877349460512983,2.29124609934666,0.00140056022408964,0.00140056022408964,0.00353910713382881,11,"tags=89%, list=22%, signal=85%",STAT1/HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa05321,Inflammatory bowel disease,9,0.802355897098192,2.09539630700761,0.00140056022408964,0.00140056022408964,0.00353910713382881,11,"tags=78%, list=22%, signal=74%",STAT1/HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa04672,Intestinal immune network for IgA production,7,0.814497892228268,1.97719442697498,0.00144092219020173,0.00144092219020173,0.00353910713382881,11,"tags=86%, list=22%, signal=78%",HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa05150,Staphylococcus aureus infection,7,0.814497892228268,1.97719442697498,0.00144092219020173,0.00144092219020173,0.00353910713382881,11,"tags=86%, list=22%, signal=78%",HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa05310,Asthma,7,0.814497892228268,1.97719442697498,0.00144092219020173,0.00144092219020173,0.00353910713382881,11,"tags=86%, list=22%, signal=78%",HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa05322,Systemic lupus erythematosus,7,0.814497892228268,1.97719442697498,0.00144092219020173,0.00144092219020173,0.00353910713382881,11,"tags=86%, list=22%, signal=78%",HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa04658,Th1 and Th2 cell differentiation,10,0.725134775291707,1.96447436370172,0.00278164116828929,0.00278164116828929,0.00558990091235168,11,"tags=70%, list=22%, signal=68%",STAT1/HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
BAFF-R,CD28,gse_kegg,hsa04659,Th17 cell differentiation,10,0.725134775291707,1.96447436370172,0.00278164116828929,0.00278164116828929,0.00558990091235168,11,"tags=70%, list=22%, signal=68%",STAT1/HLA-DRA/HLA-DRB1/HLA-DPB1/HLA-DPA1/HLA-DRB5/HLA-DQB1
